filtered_idx,split,original_idx,V.SUM.TOTAL,P.SUM.TOTAL,y_victim,y_perpetration,y_overlap
1058,test,1058,0.0,0.0,0,0,0
1060,test,1060,0.0,0.0,0,0,0
1064,test,1064,2.0,0.0,1,0,0
1068,test,1068,2.0,0.0,1,0,0
1069,test,1069,1.0,0.0,1,0,0
1071,test,1071,0.0,0.0,0,0,0
1072,test,1072,1.0,0.0,1,0,0
1076,test,1076,3.0,0.0,1,0,0
1080,test,1080,9.0,0.0,1,0,0
1084,test,1084,0.0,1.0,0,1,0
1090,test,1090,3.0,0.0,1,0,0
1092,test,1092,0.0,0.0,0,0,0
1094,test,1094,1.0,0.0,1,0,0
1099,test,1099,0.0,0.0,0,0,0
1100,test,1100,0.0,0.0,0,0,0
1103,test,1103,0.0,0.0,0,0,0
1109,test,1109,0.0,0.0,0,0,0
1117,test,1117,0.0,0.0,0,0,0
1123,test,1123,1.0,0.0,1,0,0
1129,test,1129,0.0,0.0,0,0,0
1130,test,1130,0.0,0.0,0,0,0
1131,test,1131,2.0,0.0,1,0,0
1133,test,1133,0.0,0.0,0,0,0
1134,test,1134,0.0,0.0,0,0,0
1144,test,1144,2.0,1.0,1,1,1
1148,test,1148,0.0,0.0,0,0,0
1151,test,1151,0.0,0.0,0,0,0
1158,test,1158,0.0,0.0,0,0,0
1159,test,1159,2.0,0.0,1,0,0
1162,test,1162,0.0,1.0,0,1,0
1170,test,1170,1.0,3.0,1,1,1
1172,test,1172,2.0,0.0,1,0,0
1185,test,1185,0.0,0.0,0,0,0
1189,test,1189,4.0,0.0,1,0,0
1191,test,1191,0.0,0.0,0,0,0
1204,test,1204,0.0,0.0,0,0,0
1206,test,1206,3.0,1.0,1,1,1
1211,test,1211,0.0,0.0,0,0,0
1221,test,1221,0.0,0.0,0,0,0
1223,test,1223,1.0,1.0,1,1,1
1236,test,1236,0.0,0.0,0,0,0
1239,test,1239,0.0,0.0,0,0,0
1241,test,1241,1.0,0.0,1,0,0
1243,test,1243,0.0,0.0,0,0,0
1244,test,1244,0.0,0.0,0,0,0
1248,test,1248,6.0,0.0,1,0,0
1259,test,1259,3.0,0.0,1,0,0
1260,test,1260,1.0,0.0,1,0,0
1261,test,1261,13.0,1.0,1,1,1
1262,test,1262,6.0,0.0,1,0,0
1265,test,1265,0.0,0.0,0,0,0
1267,test,1267,1.0,1.0,1,1,1
1278,test,1278,0.0,1.0,0,1,0
1283,test,1283,0.0,0.0,0,0,0
1289,test,1289,0.0,0.0,0,0,0
1296,test,1296,1.0,0.0,1,0,0
1305,test,1305,0.0,0.0,0,0,0
1313,test,1313,0.0,2.0,0,1,0
1314,test,1314,0.0,0.0,0,0,0
1323,test,1323,0.0,0.0,0,0,0
1329,test,1329,2.0,0.0,1,0,0
1332,test,1332,0.0,0.0,0,0,0
1335,test,1335,0.0,0.0,0,0,0
1336,test,1336,1.0,0.0,1,0,0
1339,test,1339,3.0,0.0,1,0,0
1340,test,1340,1.0,0.0,1,0,0
1343,test,1343,5.0,1.0,1,1,1
1348,test,1348,0.0,0.0,0,0,0
1356,test,1356,9.0,3.0,1,1,1
1363,test,1363,4.0,0.0,1,0,0
1376,test,1376,14.0,2.0,1,1,1
1377,test,1377,0.0,0.0,0,0,0
1378,test,1378,4.0,4.0,1,1,1
1382,test,1382,0.0,0.0,0,0,0
1383,test,1383,4.0,0.0,1,0,0
1386,test,1386,7.0,1.0,1,1,1
1389,test,1389,0.0,0.0,0,0,0
1394,test,1394,1.0,0.0,1,0,0
1397,test,1397,7.0,0.0,1,0,0
1400,test,1400,9.0,0.0,1,0,0
1402,test,1402,0.0,0.0,0,0,0
1409,test,1409,0.0,1.0,0,1,0
1410,test,1410,4.0,0.0,1,0,0
1412,test,1412,0.0,2.0,0,1,0
1415,test,1415,0.0,0.0,0,0,0
1416,test,1416,0.0,2.0,0,1,0
1417,test,1417,3.0,0.0,1,0,0
1418,test,1418,9.0,0.0,1,0,0
1419,test,1419,0.0,0.0,0,0,0
1420,test,1420,1.0,0.0,1,0,0
1424,test,1424,0.0,0.0,0,0,0
1425,test,1425,0.0,0.0,0,0,0
1429,test,1429,6.0,4.0,1,1,1
1430,test,1430,3.0,1.0,1,1,1
1431,test,1431,5.0,1.0,1,1,1
1433,test,1433,2.0,0.0,1,0,0
1434,test,1434,1.0,0.0,1,0,0
1435,test,1435,1.0,2.0,1,1,1
1437,test,1437,1.0,0.0,1,0,0
1439,test,1439,0.0,0.0,0,0,0
1442,test,1442,6.0,1.0,1,1,1
1443,test,1443,0.0,0.0,0,0,0
1444,test,1444,0.0,0.0,0,0,0
1447,test,1447,0.0,0.0,0,0,0
1453,test,1453,0.0,0.0,0,0,0
1459,test,1459,1.0,0.0,1,0,0
1464,test,1464,0.0,0.0,0,0,0
1467,test,1467,0.0,0.0,0,0,0
1473,test,1473,1.0,0.0,1,0,0
1476,test,1476,0.0,0.0,0,0,0
1483,test,1483,3.0,1.0,1,1,1
1504,test,1504,1.0,0.0,1,0,0
1507,test,1507,4.0,0.0,1,0,0
1509,test,1509,0.0,0.0,0,0,0
1511,test,1511,0.0,0.0,0,0,0
1512,test,1512,0.0,0.0,0,0,0
1513,test,1513,5.0,3.0,1,1,1
1514,test,1514,0.0,0.0,0,0,0
1518,test,1518,0.0,0.0,0,0,0
1520,test,1520,0.0,1.0,0,1,0
1521,test,1521,4.0,2.0,1,1,1
1525,test,1525,0.0,0.0,0,0,0
1526,test,1526,2.0,0.0,1,0,0
1527,test,1527,2.0,0.0,1,0,0
1538,test,1538,7.0,2.0,1,1,1
1540,test,1540,1.0,0.0,1,0,0
1545,test,1545,0.0,1.0,0,1,0
1548,test,1548,1.0,1.0,1,1,1
1550,test,1550,6.0,0.0,1,0,0
1554,test,1554,6.0,0.0,1,0,0
1555,test,1555,2.0,1.0,1,1,1
1561,test,1561,0.0,0.0,0,0,0
1562,test,1562,0.0,1.0,0,1,0
1564,test,1564,0.0,0.0,0,0,0
1572,test,1572,0.0,0.0,0,0,0
1576,test,1576,2.0,1.0,1,1,1
1581,test,1581,1.0,0.0,1,0,0
1589,test,1589,0.0,0.0,0,0,0
1604,test,1604,0.0,2.0,0,1,0
1605,test,1605,6.0,0.0,1,0,0
1607,test,1607,0.0,0.0,0,0,0
1615,test,1615,3.0,0.0,1,0,0
1618,test,1618,0.0,0.0,0,0,0
1620,test,1620,0.0,0.0,0,0,0
1624,test,1624,0.0,0.0,0,0,0
1630,test,1630,1.0,0.0,1,0,0
1640,test,1640,1.0,1.0,1,1,1
1655,test,1655,0.0,0.0,0,0,0
1657,test,1657,1.0,0.0,1,0,0
1661,test,1661,2.0,1.0,1,1,1
1666,test,1666,0.0,0.0,0,0,0
1667,test,1667,0.0,0.0,0,0,0
1669,test,1669,0.0,0.0,0,0,0
1671,test,1671,3.0,0.0,1,0,0
1673,test,1673,0.0,0.0,0,0,0
1682,test,1682,0.0,0.0,0,0,0
1694,test,1694,1.0,0.0,1,0,0
1697,test,1697,0.0,0.0,0,0,0
1704,test,1704,0.0,0.0,0,0,0
1708,test,1708,0.0,0.0,0,0,0
1717,test,1717,0.0,0.0,0,0,0
1718,test,1718,0.0,0.0,0,0,0
1723,test,1723,0.0,0.0,0,0,0
1732,test,1732,1.0,0.0,1,0,0
1737,test,1737,0.0,0.0,0,0,0
1746,test,1746,5.0,0.0,1,0,0
1748,test,1748,7.0,1.0,1,1,1
1752,test,1752,0.0,0.0,0,0,0
1754,test,1754,7.0,1.0,1,1,1
1756,test,1756,3.0,1.0,1,1,1
1761,test,1761,0.0,0.0,0,0,0
1762,test,1762,0.0,0.0,0,0,0
1764,test,1764,0.0,0.0,0,0,0
1766,test,1766,5.0,0.0,1,0,0
1770,test,1770,0.0,0.0,0,0,0
1775,test,1775,0.0,0.0,0,0,0
1776,test,1776,8.0,0.0,1,0,0
1777,test,1777,0.0,0.0,0,0,0
1796,test,1796,1.0,6.0,1,1,1
1802,test,1802,0.0,0.0,0,0,0
1811,test,1811,7.0,0.0,1,0,0
1814,test,1814,0.0,0.0,0,0,0
1818,test,1818,1.0,0.0,1,0,0
1819,test,1819,0.0,1.0,0,1,0
1823,test,1823,1.0,0.0,1,0,0
1828,test,1828,0.0,0.0,0,0,0
1832,test,1832,1.0,0.0,1,0,0
1833,test,1833,1.0,0.0,1,0,0
1835,test,1835,0.0,0.0,0,0,0
1837,test,1837,0.0,0.0,0,0,0
1841,test,1841,0.0,0.0,0,0,0
1845,test,1845,1.0,1.0,1,1,1
1847,test,1847,0.0,0.0,0,0,0
1849,test,1849,3.0,1.0,1,1,1
1851,test,1851,10.0,0.0,1,0,0
1852,test,1852,1.0,0.0,1,0,0
1853,test,1853,1.0,0.0,1,0,0
1855,test,1855,0.0,0.0,0,0,0
1872,test,1872,0.0,0.0,0,0,0
1873,test,1873,0.0,0.0,0,0,0
1875,test,1875,0.0,0.0,0,0,0
1880,test,1880,0.0,0.0,0,0,0
1883,test,1883,0.0,0.0,0,0,0
1885,test,1885,2.0,0.0,1,0,0
1893,test,1893,0.0,0.0,0,0,0
1894,test,1894,0.0,0.0,0,0,0
1903,test,1903,0.0,0.0,0,0,0
1906,test,1906,0.0,0.0,0,0,0
1909,test,1909,7.0,1.0,1,1,1
1912,test,1912,0.0,0.0,0,0,0
1916,test,1916,0.0,0.0,0,0,0
1917,test,1917,2.0,0.0,1,0,0
1919,test,1919,4.0,2.0,1,1,1
1932,test,1932,0.0,0.0,0,0,0
1941,test,1941,4.0,0.0,1,0,0
1943,test,1943,0.0,0.0,0,0,0
1944,test,1944,0.0,0.0,0,0,0
1947,test,1947,1.0,0.0,1,0,0
1948,test,1948,1.0,0.0,1,0,0
1951,test,1951,1.0,1.0,1,1,1
1954,test,1954,2.0,2.0,1,1,1
1955,test,1955,0.0,0.0,0,0,0
1956,test,1956,1.0,3.0,1,1,1
1965,test,1965,3.0,0.0,1,0,0
1976,test,1976,3.0,1.0,1,1,1
1977,test,1977,2.0,0.0,1,0,0
1985,test,1985,4.0,0.0,1,0,0
1987,test,1987,0.0,0.0,0,0,0
1988,test,1988,5.0,1.0,1,1,1
1995,test,1995,0.0,0.0,0,0,0
1997,test,1997,1.0,0.0,1,0,0
1998,test,1998,8.0,1.0,1,1,1
1999,test,1999,1.0,0.0,1,0,0
2007,test,2007,0.0,0.0,0,0,0
2008,test,2008,0.0,0.0,0,0,0
2010,test,2010,2.0,0.0,1,0,0
2012,test,2012,0.0,0.0,0,0,0
2016,test,2016,1.0,1.0,1,1,1
2017,test,2017,1.0,1.0,1,1,1
2023,test,2023,1.0,0.0,1,0,0
2044,test,2044,1.0,1.0,1,1,1
2049,test,2049,1.0,0.0,1,0,0
2051,test,2051,1.0,1.0,1,1,1
2055,test,2055,0.0,0.0,0,0,0
2056,test,2056,2.0,1.0,1,1,1
2058,test,2058,4.0,3.0,1,1,1
2061,test,2061,0.0,0.0,0,0,0
2064,test,2064,0.0,0.0,0,0,0
2067,test,2067,0.0,1.0,0,1,0
2068,test,2068,0.0,0.0,0,0,0
2069,test,2069,0.0,0.0,0,0,0
2071,test,2071,0.0,0.0,0,0,0
2072,test,2072,2.0,2.0,1,1,1
2076,test,2076,0.0,0.0,0,0,0
2079,test,2079,0.0,0.0,0,0,0
2082,test,2082,1.0,0.0,1,0,0
2084,test,2084,2.0,0.0,1,0,0
2086,test,2086,3.0,1.0,1,1,1
2098,test,2098,0.0,0.0,0,0,0
2099,test,2099,0.0,0.0,0,0,0
2100,test,2100,2.0,0.0,1,0,0
2105,test,2105,4.0,0.0,1,0,0
2107,test,2107,0.0,0.0,0,0,0
2108,test,2108,0.0,1.0,0,1,0
2116,test,2116,0.0,0.0,0,0,0
2117,test,2117,0.0,0.0,0,0,0
2124,test,2124,1.0,0.0,1,0,0
2125,test,2125,1.0,1.0,1,1,1
2126,test,2126,1.0,0.0,1,0,0
2133,test,2133,3.0,0.0,1,0,0
2134,test,2134,3.0,0.0,1,0,0
2135,test,2135,3.0,0.0,1,0,0
2136,test,2136,4.0,0.0,1,0,0
2140,test,2140,0.0,0.0,0,0,0
2147,test,2147,0.0,0.0,0,0,0
2150,test,2150,1.0,0.0,1,0,0
2152,test,2152,0.0,1.0,0,1,0
2159,test,2159,6.0,0.0,1,0,0
2163,test,2163,0.0,0.0,0,0,0
2164,test,2164,0.0,0.0,0,0,0
2166,test,2166,3.0,0.0,1,0,0
2175,test,2175,1.0,1.0,1,1,1
2179,test,2179,0.0,0.0,0,0,0
2181,test,2181,3.0,3.0,1,1,1
2183,test,2183,0.0,0.0,0,0,0
2185,test,2185,3.0,0.0,1,0,0
2191,test,2191,0.0,0.0,0,0,0
2192,test,2192,0.0,0.0,0,0,0
2194,test,2194,0.0,0.0,0,0,0
2195,test,2195,0.0,0.0,0,0,0
2197,test,2197,0.0,0.0,0,0,0
2201,test,2201,1.0,0.0,1,0,0
2207,test,2207,0.0,0.0,0,0,0
2211,test,2211,0.0,0.0,0,0,0
2216,test,2216,0.0,1.0,0,1,0
2218,test,2218,2.0,0.0,1,0,0
2227,test,2227,0.0,0.0,0,0,0
2228,test,2228,3.0,0.0,1,0,0
2230,test,2230,3.0,1.0,1,1,1
2235,test,2235,0.0,0.0,0,0,0
2236,test,2236,1.0,1.0,1,1,1
2237,test,2237,0.0,0.0,0,0,0
2245,test,2245,0.0,0.0,0,0,0
2255,test,2255,0.0,0.0,0,0,0
2260,test,2260,0.0,0.0,0,0,0
2261,test,2261,3.0,3.0,1,1,1
2262,test,2262,1.0,1.0,1,1,1
2263,test,2263,9.0,1.0,1,1,1
2266,test,2266,0.0,0.0,0,0,0
2268,test,2268,0.0,0.0,0,0,0
2274,test,2274,4.0,0.0,1,0,0
2278,test,2278,1.0,0.0,1,0,0
2279,test,2279,0.0,0.0,0,0,0
2285,test,2285,0.0,0.0,0,0,0
2287,test,2287,0.0,0.0,0,0,0
2292,test,2292,0.0,0.0,0,0,0
2296,test,2296,4.0,1.0,1,1,1
2299,test,2299,3.0,0.0,1,0,0
2302,test,2302,0.0,0.0,0,0,0
2304,test,2304,9.0,0.0,1,0,0
2306,test,2306,0.0,0.0,0,0,0
2312,test,2312,0.0,0.0,0,0,0
2313,test,2313,1.0,0.0,1,0,0
2314,test,2314,2.0,1.0,1,1,1
2319,test,2319,1.0,2.0,1,1,1
2321,test,2321,7.0,4.0,1,1,1
2324,test,2324,0.0,0.0,0,0,0
2331,test,2331,7.0,2.0,1,1,1
2333,test,2333,1.0,0.0,1,0,0
2336,test,2336,0.0,0.0,0,0,0
2345,test,2345,3.0,1.0,1,1,1
2350,test,2350,1.0,0.0,1,0,0
2356,test,2356,7.0,0.0,1,0,0
2357,test,2357,3.0,0.0,1,0,0
2358,test,2358,0.0,0.0,0,0,0
2362,test,2362,0.0,1.0,0,1,0
2365,test,2365,8.0,1.0,1,1,1
2367,test,2367,6.0,0.0,1,0,0
2368,test,2368,0.0,0.0,0,0,0
2376,test,2376,0.0,0.0,0,0,0
2378,test,2378,0.0,1.0,0,1,0
2382,test,2382,3.0,14.0,1,1,1
2388,test,2388,0.0,1.0,0,1,0
2392,test,2392,1.0,2.0,1,1,1
2393,test,2393,4.0,2.0,1,1,1
2396,test,2396,3.0,0.0,1,0,0
2400,test,2400,4.0,0.0,1,0,0
2401,test,2401,0.0,0.0,0,0,0
2404,test,2404,1.0,2.0,1,1,1
2405,test,2405,0.0,2.0,0,1,0
2406,test,2406,0.0,0.0,0,0,0
2410,test,2410,0.0,0.0,0,0,0
2417,test,2417,1.0,1.0,1,1,1
2419,test,2419,0.0,2.0,0,1,0
2420,test,2420,0.0,0.0,0,0,0
2422,test,2422,0.0,0.0,0,0,0
2423,test,2423,1.0,0.0,1,0,0
2425,test,2425,3.0,0.0,1,0,0
2430,test,2430,0.0,0.0,0,0,0
2432,test,2432,0.0,0.0,0,0,0
2436,test,2436,0.0,0.0,0,0,0
2440,test,2440,0.0,0.0,0,0,0
2446,test,2446,0.0,0.0,0,0,0
2447,test,2447,4.0,1.0,1,1,1
2449,test,2449,1.0,0.0,1,0,0
2450,test,2450,0.0,0.0,0,0,0
2457,test,2457,0.0,0.0,0,0,0
2458,test,2458,0.0,0.0,0,0,0
2459,test,2459,1.0,0.0,1,0,0
2463,test,2463,0.0,0.0,0,0,0
2469,test,2469,0.0,0.0,0,0,0
2477,test,2477,0.0,0.0,0,0,0
2485,test,2485,0.0,0.0,0,0,0
2492,test,2492,6.0,2.0,1,1,1
2496,test,2496,4.0,0.0,1,0,0
2497,test,2497,0.0,0.0,0,0,0
2500,test,2500,0.0,2.0,0,1,0
2519,test,2519,1.0,0.0,1,0,0
2522,test,2522,0.0,0.0,0,0,0
2523,test,2523,5.0,1.0,1,1,1
2527,test,2527,0.0,0.0,0,0,0
2528,test,2528,1.0,0.0,1,0,0
2530,test,2530,0.0,0.0,0,0,0
2533,test,2533,1.0,1.0,1,1,1
2534,test,2534,0.0,0.0,0,0,0
2542,test,2542,1.0,0.0,1,0,0
2552,test,2552,0.0,0.0,0,0,0
2553,test,2553,1.0,2.0,1,1,1
2554,test,2554,0.0,0.0,0,0,0
2557,test,2557,1.0,0.0,1,0,0
2559,test,2559,5.0,0.0,1,0,0
2563,test,2563,0.0,0.0,0,0,0
2570,test,2570,1.0,0.0,1,0,0
2571,test,2571,5.0,0.0,1,0,0
2577,test,2577,0.0,0.0,0,0,0
2579,test,2579,1.0,0.0,1,0,0
2580,test,2580,1.0,0.0,1,0,0
2581,test,2581,1.0,0.0,1,0,0
2587,test,2587,0.0,0.0,0,0,0
2589,test,2589,0.0,0.0,0,0,0
2593,test,2593,0.0,0.0,0,0,0
2601,test,2601,0.0,0.0,0,0,0
2602,test,2602,1.0,0.0,1,0,0
2611,test,2611,5.0,6.0,1,1,1
2618,test,2618,1.0,0.0,1,0,0
2619,test,2619,5.0,0.0,1,0,0
2622,test,2622,0.0,1.0,0,1,0
2624,test,2624,1.0,1.0,1,1,1
2628,test,2628,2.0,0.0,1,0,0
2629,test,2629,5.0,1.0,1,1,1
2630,test,2630,1.0,0.0,1,0,0
2633,test,2633,4.0,0.0,1,0,0
2634,test,2634,3.0,2.0,1,1,1
2637,test,2637,6.0,7.0,1,1,1
2643,test,2643,0.0,0.0,0,0,0
2646,test,2646,0.0,0.0,0,0,0
2652,test,2652,0.0,0.0,0,0,0
2653,test,2653,11.0,0.0,1,0,0
2662,test,2662,1.0,0.0,1,0,0
2665,test,2665,0.0,0.0,0,0,0
2671,test,2671,1.0,0.0,1,0,0
2674,test,2674,0.0,0.0,0,0,0
2681,test,2681,0.0,1.0,0,1,0
2683,test,2683,0.0,0.0,0,0,0
2686,test,2686,0.0,0.0,0,0,0
2688,test,2688,5.0,5.0,1,1,1
2689,test,2689,0.0,0.0,0,0,0
2697,test,2697,3.0,0.0,1,0,0
2698,test,2698,0.0,0.0,0,0,0
2702,test,2702,0.0,0.0,0,0,0
2703,test,2703,0.0,0.0,0,0,0
2707,test,2707,3.0,1.0,1,1,1
2714,test,2714,3.0,1.0,1,1,1
2717,test,2717,0.0,0.0,0,0,0
2721,test,2721,2.0,0.0,1,0,0
2725,test,2725,0.0,0.0,0,0,0
2727,test,2727,1.0,0.0,1,0,0
2733,test,2733,0.0,0.0,0,0,0
2747,test,2747,1.0,0.0,1,0,0
2748,test,2748,1.0,1.0,1,1,1
2750,test,2750,1.0,0.0,1,0,0
2752,test,2752,0.0,0.0,0,0,0
2756,test,2756,0.0,0.0,0,0,0
2764,test,2764,0.0,0.0,0,0,0
2770,test,2770,0.0,0.0,0,0,0
2774,test,2774,2.0,0.0,1,0,0
2776,test,2776,2.0,1.0,1,1,1
2779,test,2779,3.0,0.0,1,0,0
2781,test,2781,0.0,0.0,0,0,0
2784,test,2784,0.0,1.0,0,1,0
2792,test,2792,0.0,0.0,0,0,0
2798,test,2798,1.0,1.0,1,1,1
2807,test,2807,0.0,2.0,0,1,0
2809,test,2809,1.0,0.0,1,0,0
2811,test,2811,0.0,0.0,0,0,0
2817,test,2817,3.0,1.0,1,1,1
2818,test,2818,0.0,0.0,0,0,0
2819,test,2819,1.0,0.0,1,0,0
2826,test,2826,0.0,0.0,0,0,0
2832,test,2832,4.0,1.0,1,1,1
2836,test,2836,0.0,0.0,0,0,0
2840,test,2840,3.0,2.0,1,1,1
2843,test,2843,1.0,0.0,1,0,0
2850,test,2850,8.0,1.0,1,1,1
2864,test,2864,0.0,0.0,0,0,0
2874,test,2874,4.0,2.0,1,1,1
2875,test,2875,0.0,0.0,0,0,0
2887,test,2887,0.0,0.0,0,0,0
2893,test,2893,3.0,1.0,1,1,1
2896,test,2896,1.0,0.0,1,0,0
2899,test,2899,0.0,1.0,0,1,0
2909,test,2909,0.0,0.0,0,0,0
2911,test,2911,0.0,0.0,0,0,0
2913,test,2913,0.0,0.0,0,0,0
2915,test,2915,0.0,0.0,0,0,0
2916,test,2916,3.0,0.0,1,0,0
2920,test,2920,0.0,0.0,0,0,0
2921,test,2921,0.0,0.0,0,0,0
2931,test,2931,0.0,0.0,0,0,0
2938,test,2938,0.0,0.0,0,0,0
2946,test,2946,0.0,0.0,0,0,0
2948,test,2948,0.0,0.0,0,0,0
2952,test,2952,4.0,16.0,1,1,1
2955,test,2955,3.0,0.0,1,0,0
2965,test,2965,0.0,1.0,0,1,0
2966,test,2966,1.0,0.0,1,0,0
2969,test,2969,0.0,0.0,0,0,0
2974,test,2974,0.0,0.0,0,0,0
2975,test,2975,0.0,0.0,0,0,0
2978,test,2978,0.0,0.0,0,0,0
2982,test,2982,3.0,0.0,1,0,0
2990,test,2990,1.0,0.0,1,0,0
2996,test,2996,0.0,0.0,0,0,0
2997,test,2997,0.0,0.0,0,0,0
3001,test,3001,1.0,0.0,1,0,0
3002,test,3002,0.0,0.0,0,0,0
3005,test,3005,13.0,3.0,1,1,1
3006,test,3006,0.0,0.0,0,0,0
3008,test,3008,0.0,1.0,0,1,0
3009,test,3009,0.0,0.0,0,0,0
3010,test,3010,1.0,0.0,1,0,0
3018,test,3018,6.0,0.0,1,0,0
3022,test,3022,0.0,0.0,0,0,0
3025,test,3025,0.0,0.0,0,0,0
3029,test,3029,1.0,1.0,1,1,1
3035,test,3035,4.0,3.0,1,1,1
3036,test,3036,9.0,1.0,1,1,1
3037,test,3037,8.0,2.0,1,1,1
3046,test,3046,0.0,0.0,0,0,0
3047,test,3047,0.0,0.0,0,0,0
3052,test,3052,0.0,0.0,0,0,0
3054,test,3054,1.0,0.0,1,0,0
3058,test,3058,0.0,1.0,0,1,0
3059,test,3059,3.0,1.0,1,1,1
3064,test,3064,0.0,0.0,0,0,0
3067,test,3067,3.0,1.0,1,1,1
3070,test,3070,2.0,0.0,1,0,0
3071,test,3071,0.0,0.0,0,0,0
3075,test,3075,0.0,0.0,0,0,0
3076,test,3076,0.0,0.0,0,0,0
3077,test,3077,0.0,0.0,0,0,0
3078,test,3078,0.0,0.0,0,0,0
3079,test,3079,3.0,0.0,1,0,0
3086,test,3086,6.0,4.0,1,1,1
3087,test,3087,2.0,0.0,1,0,0
3088,test,3088,0.0,1.0,0,1,0
3089,test,3089,1.0,0.0,1,0,0
3093,test,3093,2.0,0.0,1,0,0
3098,test,3098,0.0,0.0,0,0,0
3099,test,3099,0.0,0.0,0,0,0
3103,test,3103,1.0,0.0,1,0,0
3108,test,3108,1.0,0.0,1,0,0
3109,test,3109,0.0,0.0,0,0,0
3115,test,3115,4.0,1.0,1,1,1
3117,test,3117,1.0,0.0,1,0,0
3119,test,3119,8.0,3.0,1,1,1
3125,test,3125,0.0,0.0,0,0,0
3127,test,3127,1.0,0.0,1,0,0
3129,test,3129,1.0,0.0,1,0,0
3137,test,3137,1.0,0.0,1,0,0
3138,test,3138,5.0,0.0,1,0,0
3141,test,3141,2.0,0.0,1,0,0
3146,test,3146,1.0,0.0,1,0,0
3147,test,3147,4.0,0.0,1,0,0
3149,test,3149,0.0,0.0,0,0,0
3151,test,3151,7.0,3.0,1,1,1
3153,test,3153,0.0,0.0,0,0,0
3156,test,3156,3.0,1.0,1,1,1
3164,test,3164,1.0,0.0,1,0,0
3174,test,3174,2.0,2.0,1,1,1
3178,test,3178,1.0,0.0,1,0,0
3185,test,3185,0.0,0.0,0,0,0
3188,test,3188,0.0,0.0,0,0,0
3191,test,3191,2.0,0.0,1,0,0
3197,test,3197,1.0,0.0,1,0,0
3199,test,3199,4.0,0.0,1,0,0
3204,test,3204,0.0,0.0,0,0,0
3207,test,3207,0.0,0.0,0,0,0
3208,test,3208,0.0,0.0,0,0,0
3214,test,3214,1.0,0.0,1,0,0
3220,test,3220,0.0,0.0,0,0,0
3221,test,3221,2.0,0.0,1,0,0
3227,test,3227,1.0,0.0,1,0,0
3230,test,3230,0.0,0.0,0,0,0
3231,test,3231,5.0,0.0,1,0,0
3235,test,3235,2.0,0.0,1,0,0
3236,test,3236,2.0,0.0,1,0,0
3238,test,3238,0.0,0.0,0,0,0
3240,test,3240,1.0,0.0,1,0,0
3245,test,3245,0.0,0.0,0,0,0
3247,test,3247,0.0,0.0,0,0,0
3250,test,3250,3.0,1.0,1,1,1
3253,test,3253,2.0,0.0,1,0,0
3260,test,3260,0.0,0.0,0,0,0
3263,test,3263,2.0,2.0,1,1,1
3264,test,3264,2.0,5.0,1,1,1
3265,test,3265,2.0,0.0,1,0,0
3266,test,3266,0.0,0.0,0,0,0
3269,test,3269,6.0,0.0,1,0,0
3271,test,3271,2.0,0.0,1,0,0
3274,test,3274,2.0,0.0,1,0,0
3277,test,3277,0.0,0.0,0,0,0
3286,test,3286,0.0,0.0,0,0,0
3289,test,3289,1.0,0.0,1,0,0
3292,test,3292,0.0,1.0,0,1,0
3299,test,3299,1.0,1.0,1,1,1
3300,test,3300,2.0,1.0,1,1,1
3301,test,3301,2.0,1.0,1,1,1
3302,test,3302,0.0,0.0,0,0,0
3303,test,3303,1.0,0.0,1,0,0
3308,test,3308,0.0,0.0,0,0,0
3315,test,3315,0.0,0.0,0,0,0
3317,test,3317,13.0,6.0,1,1,1
3319,test,3319,0.0,1.0,0,1,0
3320,test,3320,0.0,0.0,0,0,0
3322,test,3322,0.0,0.0,0,0,0
3324,test,3324,0.0,0.0,0,0,0
3326,test,3326,0.0,0.0,0,0,0
3329,test,3329,0.0,0.0,0,0,0
3331,test,3331,0.0,1.0,0,1,0
3332,test,3332,0.0,0.0,0,0,0
3334,test,3334,0.0,0.0,0,0,0
3340,test,3340,7.0,0.0,1,0,0
3350,test,3350,3.0,0.0,1,0,0
3359,test,3359,1.0,0.0,1,0,0
3365,test,3365,0.0,0.0,0,0,0
3376,test,3376,2.0,0.0,1,0,0
3381,test,3381,0.0,0.0,0,0,0
3386,test,3386,0.0,0.0,0,0,0
3388,test,3388,1.0,0.0,1,0,0
3391,test,3391,7.0,2.0,1,1,1
3394,test,3394,1.0,0.0,1,0,0
3400,test,3400,2.0,2.0,1,1,1
3401,test,3401,0.0,0.0,0,0,0
3402,test,3402,3.0,1.0,1,1,1
3403,test,3403,4.0,0.0,1,0,0
3404,test,3404,0.0,0.0,0,0,0
3406,test,3406,0.0,0.0,0,0,0
3411,test,3411,2.0,0.0,1,0,0
3414,test,3414,0.0,0.0,0,0,0
3417,test,3417,1.0,0.0,1,0,0
3419,test,3419,0.0,0.0,0,0,0
3420,test,3420,7.0,1.0,1,1,1
3422,test,3422,2.0,1.0,1,1,1
3425,test,3425,0.0,0.0,0,0,0
3426,test,3426,1.0,0.0,1,0,0
3427,test,3427,0.0,0.0,0,0,0
3429,test,3429,7.0,1.0,1,1,1
3439,test,3439,0.0,0.0,0,0,0
3440,test,3440,0.0,0.0,0,0,0
3442,test,3442,0.0,0.0,0,0,0
3446,test,3446,0.0,0.0,0,0,0
3448,test,3448,1.0,0.0,1,0,0
